tweet_id,user_id,username,created_at,text,retweet_count,favorite_count,followers_count,statuses_count,account_created_at,location,is_retweet,lang
8c2df6be-372,9a4d9530,foleylaura,2024-11-05 11:10:48,counting ongoing — observers reporting orderly process. #VoteSafe,46,44,7,445,2013-04-10,Chicago,False,en-US
bf51531c-287,37461998,kimberlycalderon,2024-11-01 11:42:29,illegal votes found in vote tallies (306 suspicious) #VoteSafe,61,329,50,393,2018-09-11,Chicago,False,es
7ab941b9-fbe,25c2f68a,zwebb,2024-10-29 02:31:55,ballot stuffing found in vote tallies (417 suspicious) https://news.site/article,119,370,5,56,2012-11-30,Miami,False,es
13454d0f-8c1,d33b0e80,jmckee,2024-11-13 12:02:12,Evidence of fraudulent tabulation — officials silent. Share widely! ¡Increíble! 🇺🇸,48,5,24,444,2013-01-11,Philadelphia,False,en
5f5108f8-861,da160248,pamela55,2024-11-06 20:07:29,early voting numbers — official figures incoming.,28,27,6,144,2019-07-09,Philadelphia,False,es
23769ecd-221,1f679327,cgiles,unknown,Update: transparent count in my precinct.,20,98,8,1423,2021-03-04,Los Angeles,False,en-US
b61ebaec-f2a,bffdef47,payneamber,2024-11-03 13:40:39,Update: transparent count in my precinct.,21,68,26,150,2024-10-12,New York,False,en
c43837a4-9c8,7f245a61,duartetammy,2024-10-27 11:06:24,turnout update — observers reporting orderly process.,97,274,464,487,2022-10-04,,True,en-US
09ec70e7-2a3,03646e8b,tracychen,2024-11-09 02:05:07,turnout update — observers reporting orderly process. https://news.site/article,85,141,72,2688,2015-02-15,Houston,False,en-US
ade4430e-945,af2126bd,lindsayjohnson,2024-10-30 12:44:19,Update: transparent count in my precinct. #Election2024,75,97,91,13606,2024-07-12,Rural,False,en
1b72dadc-16b,71d35bb6,daviddeleon,2024-11-02 01:23:33,counting ongoing — observers reporting orderly process.,21,161,6,2119,2014-06-25,Rural,True,es
ece434de-962,3b1338db,lucasmadison,2024-11-10 03:06:54,illegal votes found in vote tallies (473 suspicious) #Election2024,168,64,8,5505,2020-10-16,Miami,False,es
d7aa4581-c52,85d70bc2,marythomas,2024-11-04 06:30:46,polling update — official figures incoming. #Election2024,21,34,13,1121,2010-10-25,Houston,False,en-US
6f21efe4-83e,34845b76,gallen,2024-10-31 07:41:49,poll watchers report — observers reporting orderly process.,52,15,6,1167,2011-06-12,Miami,False,es
9832b8e9-ca4,784fbd46,qsanchez,2024-10-27 04:38:28,Reports of count manipulation in several precincts. Must be investigated!,185,314,8,422,2013-03-05,Rural,False,en-US
29c053a5-673,6b05a783,mmarsh,2024-11-02 06:29:53,ALERT: fraudulent tabulation across precincts — evidence points to fraud. #investigate,397,384,135,1736,2010-10-02,Los Angeles,True,es
e598d8fa-4fa,a1d97c99,bradybrad,2024-11-06 16:50:47,Update: trust the process in my precinct.,46,159,71,222,2024-04-18,Rural,False,en
0864f988-24a,1f7646f9,joseph76,2024-11-11 10:53:17,Update: transparent count in my precinct.,41,245,117,1121,2020-11-11,Miami,True,en-US
6bcf49c4-dc6,caa31acb,fmartinez,2024-11-07 10:03:12,ALERT: voter rolls compromised across precincts — evidence points to fraud. #investigate,361,505,30,2554,2012-02-20,New York,False,en-US
aecc86d6-bc3,cfbfc3e7,allisonann,2024-11-03 10:46:03,poll watchers report — official figures incoming.,28,47,25,200,2018-12-12,Houston,False,en-US
63936f68-d86,af53756d,mccannvalerie,2024-11-08 14:18:02,early voting numbers — observers reporting orderly process.,96,40,45,758,2011-04-29,Rural,False,en-US
f3906bc3-c1e,6b373357,xmcknight,2024-11-12 13:11:31,Reports of count manipulation in several precincts. Must be investigated!,123,79,131,35,2013-04-23,Houston,True,en-US
9687fe8f-215,c56e8841,margaretlara,2024-10-30 14:11:33,Update: clean election in my precinct. #VoteSafe,96,151,13,718,2023-06-13,Philadelphia,False,es
5ec908f9-c6d,ba898f1f,cheyenne86,2024-11-02 06:30:55,ALERT: fraudulent tabulation across precincts — evidence points to fraud. #investigate,183,720,53,974,2011-03-16,Rural,False,en-US
5907ec5c-87a,00929c7f,samueldavis,2024-11-11 20:36:09,Update: clean election in my precinct.,34,82,8,2740,2012-12-10,Miami,True,en
bd3a8c3b-3ca,0dde5ff5,clintonmcclain,2024-11-07 20:00:26,Evidence of ballot stuffing — officials silent. Share widely!,89,24,33,665,2012-03-08,Miami,False,es
06374f0e-156,6fb1b42e,whitedana,2024-11-09 07:57:19,early voting numbers — observers reporting orderly process. #VoteSafe,13,20,8,4895,2010-02-13,New York,False,en-US
42573289-38b,a056dc71,aolson,2024-11-03 17:26:01,polling update — observers reporting orderly process.,40,181,49,2705,2016-12-26,Miami,True,en
1280b6ae-e01,67c154b3,sarah67,11/10/24 06:20 PM,ALERT: fake ballots across precincts — evidence points to fraud. #investigate,113,388,320,656,2017-11-15,,False,en-US
42aad7a7-9d6,b4c42726,alexanderamy,2024-11-10 20:43:32,Voter turnout steady in my area.,7,52,63,636,2024-05-03,New York,False,es
a9e8fc80-e94,a3fa113b,debra78,11/04/24 01:51 PM,Evidence of rigged machines — officials silent. Share widely! ¡Increíble! 🇺🇸,130,396,101,376,2013-06-17,Los Angeles,False,es
e594f7dc-587,5c55df0c,pwoods,2024-10-30 18:27:35,ALERT: fake ballots across precincts — evidence points to fraud. #electionfraud,273,702,255,1269,2015-11-07,Philadelphia,False,en
5dc54ea5-e80,50ddefbd,julierhodes,2024-11-14 04:53:40,Update: clean election in my precinct.,18,153,17,728,2012-09-07,New York,False,en
69f0162e-f7e,200f4311,petersontracey,2024-11-13 14:05:15,Evidence of fake ballots — officials silent. Share widely!,111,258,51,1324,2015-11-19,Miami,True,en-US
67b63117-5d9,9c6796f0,chadwilliams,2024-11-12 05:47:29,poll watchers report — observers reporting orderly process.,93,129,62,5804,2022-06-02,Los Angeles,False,en
232ef1c4-32b,54ba74a9,mgalvan,2024-11-14 02:55:42,ghost voters found in vote tallies (217 suspicious),132,349,16,236,2015-03-27,Miami,True,es
6b7bb52d-3bd,71d35bb6,daviddeleon,2024-11-06 07:39:51,counting ongoing — observers reporting orderly process.,71,197,6,2119,2014-06-25,Rural,False,en-US
6b41bfa9-ebe,95fcb61b,malikcole,2024-11-04 13:07:10,Voter turnout steady in my area.,43,59,16,10987,2015-11-20,Houston,False,en
a3146340-8e4,a730b2ba,franksarah,2024-11-01 08:46:33,Reports of illegal votes in several precincts. Must be investigated!,113,32,185,491,2011-08-25,Philadelphia,False,en
07af6571-916,8f00341c,ureynolds,2024-11-03 23:25:09,Update: transparent count in my precinct.,48,89,33,632,2016-09-15,Los Angeles,False,en-US
c8b74150-74c,bce6f7ba,tanyalawson,2024-10-27 22:58:33,poll watchers report — observers reporting orderly process.,36,116,8,86,2025-07-23,Los Angeles,False,en-US
a02c7e7a-392,2eb6d87e,ostark,2024-11-09 23:59:01,ballot stuffing found in vote tallies (330 suspicious) ¡Increíble! 🇺🇸,98,116,9,2071,2020-07-09,Los Angeles,False,en-US
340e4b97-d54,1ec16bb3,veronica26,2024-11-07 06:17:31,Update: observers confirm fairness in my precinct.,7,11,28,222,2010-04-02,Rural,False,es
0c0cb9a8-808,34845b76,gallen,2024-11-02 00:40:42,Update: transparent count in my precinct.,35,65,6,1167,2011-06-12,Miami,False,en-US
e9867e31-cc4,708456f9,brooksjessica,2024-11-04 11:50:30,Voter turnout steady in my area.,23,17,38,52,2015-09-08,Rural,False,es
c4f4ab78-9c5,b80829f9,jamespatterson,2024-11-01 02:24:11,Voter turnout steady in my area.,4,57,6,58,2017-01-30,Houston,True,en-US
4654562f-6e0,103a8d39,vharris,2024-11-10 14:53:23,Update: observers confirm fairness in my precinct.,35,215,17,447,2014-04-26,Rural,False,es
5829ae33-654,f399e68f,mary31,2024-11-09 18:43:05,poll watchers report — official figures incoming.,18,8,64,93,2014-06-14,Philadelphia,False,en-US
ec0e702a-59d,08f91358,mkelley,2024-10-27 07:00:43,polling update — observers reporting orderly process.,55,20,241,4495,2020-02-28,Philadelphia,True,en
decad1f0-218,ba898f1f,cheyenne86,2024-10-30 09:15:07,early voting numbers — observers reporting orderly process.,97,48,53,974,2011-03-16,Rural,False,es
d6d542be-29b,4ff6ce4e,hannamichael,2024-10-31 21:09:36,Update: transparent count in my precinct.,72,137,347,2406,2009-09-06,Los Angeles,False,en-US
a30a626c-696,c1da444f,shannonnorton,2024-11-14 09:19:06,Update: clean election in my precinct.,5,203,13,753,2022-08-07,Rural,False,en
18ab1873-01b,306c3dd9,jason56,2024-11-01 21:06:21,turnout update — observers reporting orderly process. #Election2024,14,246,6,109,2015-02-17,Chicago,False,es
36f7df59-aa7,7b7aac7a,brockstephanie,unknown,Evidence of fake ballots — officials silent. Share widely!,140,307,15,92,2009-09-05,New York,True,en-US
86e50604-29c,351fbd15,darren29,2024-10-27 09:37:08,polling update — observers reporting orderly process.,15,251,76,869,2014-08-02,Miami,False,es
71cb8fd7-c32,e5baf815,david19,2024-11-12 04:52:30,Evidence of voter rolls compromised — officials silent. Share widely! ¡Increíble! 🇺🇸 #VoteSafe,22,323,73,70,2020-02-06,Philadelphia,False,en-US
9947ce43-619,a90baccb,kimberlyshepard,2024-10-28 11:13:14,Reports of ballot stuffing in several precincts. Must be investigated!,211,53,459,292,2024-05-12,Houston,False,en
6cd8458e-68f,519d2bd7,sherry07,2024-11-02 11:20:32,Update: trust the process in my precinct.,72,192,45,2527,2025-05-31,Rural,False,en
cde9fd1c-618,a9623259,kellerjustin,2024-10-29 07:27:41,fake ballots found in vote tallies (42 suspicious),93,74,284,119,2021-02-22,Los Angeles,False,en-US
f28eaf59-b96,fc6a9dea,alexaskinner,2024-11-13 10:23:25,Reports of fake ballots in several precincts. Must be investigated!,38,385,301,1885,2018-03-29,Chicago,False,en
601a73dd-08a,907f100c,rossleah,2024-11-08 17:45:42,ballot stuffing found in vote tallies (32 suspicious),168,324,50,40,2014-07-07,Chicago,False,en-US
140e9ce3-c26,03c796fb,carrie11,2024-11-04 04:50:10,Update: transparent count in my precinct.,40,11,59,346,2025-08-17,,False,en-US
5f40ff2f-633,c0088db8,jenniferwilliams,2024-11-13 21:05:35,poll watchers report — observers reporting orderly process.,25,109,108,1507,2017-06-08,Chicago,False,es
24144737-20a,00da557c,stonejeremy,11/05/24 01:36 AM,poll watchers report — official figures incoming.,35,86,61,139,2018-03-29,Philadelphia,False,en-US
0789ebaa-2b3,84016ff2,veronicastone,2024-11-03 22:37:26,Reports of ballot stuffing in several precincts. Must be investigated!,100,267,99,311,2013-05-23,New York,True,en
814ac381-e5d,de339f4a,uwilson,2024-11-01 06:40:02,counting ongoing — observers reporting orderly process.,2,42,37,794,2013-07-01,Rural,False,en
06629005-d56,e5739589,gbeck,2024-11-04 19:19:49,Evidence of rigged machines — officials silent. Share widely! #Election2024,71,228,21,89,2024-08-15,New York,False,es
a53deeab-50c,5e9cc2d5,tracy16,2024-11-01 07:35:15,Reports of fake ballots in several precincts. Must be investigated!,80,217,19,312,2015-07-14,Chicago,False,es
b3d8dc74-939,22950100,cynthiasoto,2024-11-04 01:07:30,Update: trust the process in my precinct.,91,201,24,5249,2009-10-14,Miami,False,en-US
53efb779-43c,7b0a4842,esmith,2024-11-06 09:36:10,Update: trust the process in my precinct. https://news.site/article,27,170,3,5064,2023-12-25,New York,False,en
b19c75f9-1e2,ce968842,qbrown,2024-10-28 02:24:44,Voter turnout steady in my area.,40,58,25,607,2019-12-18,Los Angeles,False,es
f889991a-7a7,871ebc51,robinperry,2024-11-02 10:46:51,Update: smooth voting in my precinct.,61,29,114,20668,2025-03-13,Rural,False,es
8ebfa898-e8b,88bf7a2b,johnstonemily,2024-11-11 03:00:53,ALERT: turnout update across precincts — evidence points to fraud. #electionfraud,60,660,16,342,2013-06-06,Los Angeles,False,en
ea5779cd-e17,9de1f226,hodgekevin,2024-10-26 09:16:40,poll watchers report — observers reporting orderly process.,22,158,36,1354,2021-05-26,Philadelphia,False,en
0a718696-0d5,f15a6716,griffindavid,2024-11-07 13:02:36,turnout update — observers reporting orderly process.,40,63,45,562,2022-09-05,Los Angeles,False,es
34b9a51e-7be,a55a2a8e,william17,2024-11-05 19:03:48,Voter turnout steady in my area.,35,21,8,564,2025-03-01,Philadelphia,False,es
47a48c7e-493,dcb70de4,michelecollier,2024-11-03 03:48:40,Voter turnout steady in my area.,30,62,90,1806,2014-06-27,Chicago,False,en
9ecfff83-fb3,d6579dbe,cmay,2024-11-14 16:39:00,Evidence of voter rolls compromised — officials silent. Share widely!,99,150,9,12643,2025-07-21,New York,False,en
b25bba6e-23c,74023412,bjackson,2024-11-10 18:38:22,Update: trust the process in my precinct.,18,196,24,19,2012-05-10,Chicago,False,en-US
66bdcf70-f49,3fc01285,sdavis,2024-11-03 13:24:18,Update: transparent count in my precinct. #Election2024,42,105,28,1472,2023-06-05,Miami,False,en-US
472f3ec0-80e,a1e7900a,tscott,2024-11-02 02:43:10,ballot stuffing found in vote tallies (273 suspicious) ¡Increíble! 🇺🇸,167,410,170,1821,2010-11-07,Miami,False,en-US
6acc0b16-4ab,85c12eb2,vanessa66,2024-10-27 15:34:51,early voting numbers — observers reporting orderly process.,59,216,20,7047,2017-04-29,,False,es
75ba1095-a66,50c91bc7,patrick11,2024-10-30 03:35:12,Update: trust the process in my precinct.,69,119,41,26897,2023-08-25,Chicago,False,en
782b0297-34f,b4f272f6,lozanojohn,2024-11-10 21:42:14,poll watchers report — observers reporting orderly process.,22,85,86,270,2025-07-01,Rural,False,en-US
c7aa930e-dd7,103a8d39,vharris,2024-11-12 13:04:20,poll watchers report — observers reporting orderly process. #VoteSafe,11,106,17,447,2014-04-26,Rural,False,es
100a11a8-2b4,31a45c0b,jessica47,2024-11-08 23:14:26,Update: trust the process in my precinct. https://news.site/article,53,26,87,2058,2015-10-03,Chicago,False,es
c4b4a72a-83a,ea508003,rholmes,2024-10-27 16:53:55,turnout update — observers reporting orderly process.,31,121,8,78,2023-04-08,Chicago,False,en
55fdfc52-5dd,27e8672c,ycrawford,2024-11-14 14:36:43,Evidence of rigged machines — officials silent. Share widely! ¡Increíble! 🇺🇸,58,380,163,427,2018-04-17,,False,en-US
291b403e-e4d,c89accba,psmith,2024-11-13 09:32:59,Reports of rigged machines in several precincts. Must be investigated!,121,281,219,26535,2024-07-26,Houston,False,en-US
40d7b791-0be,eb74abc3,dakotasmith,2024-11-04 13:52:21,Reports of fake ballots in several precincts. Must be investigated!,172,276,4,210,2013-10-13,Los Angeles,False,es
83fc6557-087,c347c322,joshua81,2024-11-03 01:33:42,Update: trust the process in my precinct.,20,246,44,45866,2025-04-04,,False,en
481d7f85-563,985ab9f2,hwallace,2024-10-27 09:38:54,early voting numbers — observers reporting orderly process.,95,8,8,746,2009-10-25,New York,False,es
9181112b-233,3626f336,nicole74,2024-11-01 06:07:46,Update: clean election in my precinct. #VoteSafe,22,117,14,513,2024-09-09,Miami,False,en-US
8a9d60b3-e8c,8095bd10,ucobb,2024-11-14 02:28:15,Reports of voter rolls compromised in several precincts. Must be investigated!,68,15,24,1345,2012-02-19,Rural,False,es
9210f465-821,6b373357,xmcknight,2024-11-13 08:48:18,illegal votes found in vote tallies (210 suspicious),193,249,131,35,2013-04-23,Houston,False,en
64f0b195-927,0e6ffea3,aroberts,2024-11-14 02:01:23,ballot stuffing found in vote tallies (473 suspicious),11,384,18,1142,2023-03-29,Rural,False,en
70a11c2e-744,4f5d5863,qglenn,2024-11-03 05:27:14,Evidence of ghost voters — officials silent. Share widely!,172,389,38,182,2018-11-24,Chicago,False,en
9ad457ad-51c,370053fd,tammyhughes,2024-10-29 20:24:18,ghost voters found in vote tallies (132 suspicious),192,73,7,1177,2024-11-30,Miami,False,es
f32df4e9-4cd,d9a69a95,ryanlee,10/28/24 10:56 AM,fake ballots found in vote tallies (87 suspicious),57,99,73,3085,2020-08-02,New York,False,en-US
f68a7c8f-368,81d9c1ce,mark77,2024-10-27 06:05:35,Update: transparent count in my precinct.,63,249,41,11960,2024-11-13,New York,False,en
bc0acd74-0b3,eb2a96ab,whart,2024-11-07 13:34:25,poll watchers report — observers reporting orderly process.,94,158,8,145,2021-05-01,Los Angeles,False,es
852b335d-076,54ba74a9,mgalvan,2024-11-02 15:58:15,Reports of fake ballots in several precincts. Must be investigated!,120,117,16,236,2015-03-27,Miami,True,es
c3f29b50-672,f9b4a316,george49,2024-10-30 16:47:46,counting ongoing — observers reporting orderly process.,33,66,224,537,2016-04-29,Chicago,False,en-US
b2f30373-c0c,6d95c6bd,johngray,10/30/24 11:42 AM,counting ongoing — observers reporting orderly process.,63,139,130,444,2023-07-09,Chicago,False,es
99527680-86e,a50def10,maria87,2024-11-05 00:49:11,ALERT: fraudulent tabulation across precincts — evidence points to fraud. #investigate,138,548,6,3362,2012-08-03,Los Angeles,False,en-US
8423df1a-2ea,5e061c8b,bmiller,2024-11-13 12:02:05,counting ongoing — observers reporting orderly process.,61,171,82,174,2025-02-21,Los Angeles,False,en-US
92129925-837,553da4a2,hudsonjoseph,2024-11-07 10:00:12,ALERT: voter rolls compromised across precincts — evidence points to fraud. #investigate,357,506,38,74,2018-09-08,New York,False,en-US
8b32ec63-f9a,eda9a8b9,aroberts,2024-11-09 09:10:30,turnout update — observers reporting orderly process.,74,75,9,28513,2021-01-24,Philadelphia,False,en
592510c5-449,3e8d2cea,ryanrichardson,2024-11-11 03:05:09,ALERT: turnout update across precincts — evidence points to fraud. #electionfraud,24,195,30,716,2025-08-31,Chicago,False,en
b530c4ec-cfd,21d1a06b,omaxwell,2024-10-30 07:50:14,polling update — observers reporting orderly process.,65,174,28,3573,2021-08-04,Chicago,False,en-US
d8340ecd-4e0,8095bd10,ucobb,2024-10-31 14:30:57,turnout update — observers reporting orderly process.,88,230,24,1345,2012-02-19,Rural,False,en
af87bae0-03a,4d6e85ae,michael19,2024-10-30 11:02:13,Reports of ballot stuffing in several precincts. Must be investigated!,101,158,11,333,2013-06-16,Philadelphia,False,en
abc288b0-e6a,519d2bd7,sherry07,2024-11-08 00:04:51,Update: transparent count in my precinct.,20,185,45,2527,2025-05-31,Rural,False,en
c195ee69-7a4,56f14741,samantha46,unknown,poll watchers report — official figures incoming.,57,59,86,409,2014-05-17,Chicago,False,es
5f0395fc-726,718c4e13,patricia62,2024-11-05 00:53:18,ALERT: fraudulent tabulation across precincts — evidence points to fraud. #investigate,344,555,152,1500,2012-09-13,Philadelphia,True,es
6dbdb1ab-dd9,a85abec9,eddiepittman,2024-11-04 17:39:00,Evidence of rigged machines — officials silent. Share widely!,127,52,171,297,2010-04-21,Houston,False,es
7c2fa1a3-ccd,aebf8c69,crystaljones,2024-11-13 14:55:23,counting ongoing — observers reporting orderly process.,93,4,32,775,2016-01-16,Chicago,False,en-US
